NAME,PRICE,CUISINE_CATEGORY,CITY,REGION,URL,PAGE NO,OUTLET_TYPE,TIMING,REVIEWS,RATING,VOTES
Yustrength,700.0,"Chinese,Fast Food,Healthy Food,Mexican",Mumbai,Bandra,https://www.zomato.com/mumbai/yustrength-carter-road-bandra-west/info,83,Quick Bites,"12noon to 12midnight(Mon,Tue,Wed,Thu,Sun)...",Good,3.8,91.0
InnerChef,500.0,"North Indian,South Indian,Continental,Mediterranean,Lebanese,Desserts,Beverages",Mumbai,Malad,https://www.zomato.com/mumbai/innerchef-malad-west/info,83,Quick Bites,8am to 2am(Mon-Sun),Good,3.5,70.0
Shiv Malhar Fast Food Corner,300.0,"Chinese,Fast Food",Mumbai,Santacruz,https://www.zomato.com/mumbai/shiv-malhar-fast-food-corner-1-santacruz-west/info,83,Quick Bites,"1pm to 4pm,6pm to 1am(Mon-Sun)",Average,3.0,57.0
Hash Kitchen,500.0,"Chinese,Indonesian,Indian",Mumbai,Panvel,https://www.zomato.com/mumbai/hash-kitchen-old-panvel-navi-mumbai/info,83,Casual Dining,"Closed(Mon),12noon to 1am(Tue-Sun)",Good,3.8,212.0
"Ambrosia Cakes, Bakes and Snacks",400.0,"Bakery,Desserts",Mumbai,Malad,https://www.zomato.com/mumbai/ambrosia-cakes-bakes-and-snacks-malad-west/info,83,Bakery,1pm to 430am(Mon-Sun),Average,3.4,173.0
Mothers Kitchen,500.0,"Sindhi,Chinese,Fast Food,North Indian,Italian,Rolls",Mumbai,Andheri,https://www.zomato.com/mumbai/mothers-kitchen-andheri-lokhandwala/info,83,Quick Bites,12noon to 1am(Mon-Sun),Good,3.7,277.0
Bistro at Coffee Break,800.0,"Cafe,Fast Food",Mumbai,Bandra,https://www.zomato.com/mumbai/bistro-at-coffee-break-bandstand-bandra-west/info,83,Café,1230pm to 130am(Mon-Sun),Good,3.8,766.0
Sweta Palace,650.0,"Chinese,North Indian",Mumbai,Vashi,https://www.zomato.com/mumbai/sweta-palace-vashi-navi-mumbai/info,83,Casual Dining,11am to 1am(Mon-Sun),Average,3.4,66.0
Shawarma's & More,400.0,"Lebanese,North Indian,Rolls",Mumbai,Santacruz,https://www.zomato.com/mumbai/shawarmas-more-santacruz-east/info,83,Quick Bites,10am to 1am(Mon-Sun),Good,3.5,43.0
Northern Flames,600.0,"North Indian,Kebab,Rolls,Biryani",Mumbai,Borivali,https://www.zomato.com/mumbai/northern-flames-borivali-east/info,83,Quick Bites,8pm to 4am(Mon-Sun),Very Good,4.0,52.0
Quality Dine Restaurant,400.0,"North Indian,Maharashtrian",Mumbai,Bhandup,https://www.zomato.com/mumbai/quality-dine-restaurant-bhandup/info,839,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.2,5.0
WFX- Dines And Cafe,300.0,Fast Food,Mumbai,Lower Parel,https://www.zomato.com/mumbai/wfx-dines-and-cafe-lower-parel/info,84,Quick Bites,"11am to 10pm(Mon,Tue,Sun),11am to 10pm...",Good,3.6,54.0
Prakash Bar and Kitchen,800.0,"North Indian,Chinese",Mumbai,Lower Parel,https://www.zomato.com/mumbai/prakash-bar-and-kitchen-lower-parel/info,84,Casual Dining,11am to 1230AM(Mon-Sun),Average,3.1,5.0
Utsav Delight Fine Dine,800.0,"North Indian,Chinese,Thai",Mumbai,Thane,https://www.zomato.com/mumbai/utsav-delight-fine-dine-khopat-thane-west/info,84,Casual Dining,11am to 1230AM(Mon-Sun),Very Good,4.0,457.0
The Vintage Kitchen,600.0,"North Indian,Chinese",Mumbai,Andheri,https://www.zomato.com/mumbai/the-vintage-kitchen-andheri-lokhandwala/info,84,Quick Bites,"12midnight to 4am,12noon to 12midnight(Mon-Sun)",Very Good,4.1,277.0
Ice Pipers,400.0,"Beverages,Desserts,Ice Cream",Mumbai,Malad,https://www.zomato.com/mumbai/ice-pipers-malad-west/info,84,Dessert Parlor,1pm to 1245AM(Mon-Sun),Good,3.9,42.0
Rickshaw's,500.0,"Healthy Food,North Indian,Salad,Rolls,Lebanese",Mumbai,Juhu,https://www.zomato.com/mumbai/rickshaws-juhu/info,84,Quick Bites,12noon to 4am(Mon-Sun),Good,3.7,152.0
Gajalee,1000.0,"Seafood,Maharashtrian,North Indian",Mumbai,Vile Parle,https://www.zomato.com/mumbai/gajalee-vile-parle-east/info,84,Casual Dining,"1130am to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.2,1630.0
Mantra Dining Bar,2000.0,"Chinese,North Indian,Mughlai",Mumbai,Powai,https://www.zomato.com/mumbai/mantra-dining-bar-powai/info,84,Casual Dining,"12noon to 330pm,630pm to 12midnight(Mon-Sun)",Very Good,4.0,1728.0
Olive Bistro,1600.0,"European,Mediterranean,Italian,Pizza,Burger",Mumbai,Goregaon,https://www.zomato.com/mumbai/olive-bistro-goregaon-east/info,84,Casual Dining,11am to 12midnight(Mon-Sun),Very Good,4.0,1722.0
Anand Stall,200.0,"Street Food,South Indian,Fast Food",Mumbai,Vile Parle,https://www.zomato.com/mumbai/anand-stall-vile-parle-west/info,84,Quick Bites,8am to 1130pm(Mon-Sun),Very Good,4.3,1004.0
Reunion Bar & Kitchen,1600.0,"North Indian,Chinese,Finger Food",Mumbai,Dadar,https://www.zomato.com/mumbai/reunion-bar-kitchen-dadar-shivaji-park/info,84,Bar,12noon to 130am(Mon-Sun),Good,3.7,637.0
Relish - International Veg Cuisine,1200.0,"North Indian,Italian,Mexican,Tex-Mex",Mumbai,Churchgate,https://www.zomato.com/mumbai/relish-international-veg-cuisine-churchgate/info,84,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.1,2528.0
Jain Subkuchh Food Plaza,600.0,"Chinese,South Indian,North Indian,Street Food",Mumbai,Malad,https://www.zomato.com/mumbai/jain-subkuchh-food-plaza-malad-west/info,84,Casual Dining,8am to 11pm(Mon-Sun),Good,3.8,922.0
Toast & Tonic,3000.0,"European,Continental,Beverages,Desserts",Mumbai,Bandra,https://www.zomato.com/mumbai/toast-tonic-bandra-kurla-complex/info,85,Casual Dining,12noon to 12midnight(Mon-Sun),Very Good,4.1,1010.0
Girgaon Katta,250.0,"Maharashtrian,Street Food",Mumbai,Borivali,https://www.zomato.com/mumbai/girgaon-katta-1-borivali-west/info,85,Quick Bites,"8am to 11pm(Mon,Tue,Thu,Fri,Sat,Sun),Closed...",Very Good,4.0,782.0
Shahi Restaurant,500.0,"North Indian,Mughlai,Chinese",Mumbai,Ghatkopar,https://www.zomato.com/mumbai/shahi-restaurant-ghatkopar-west/info,85,Casual Dining,7am to 2am(Mon-Sun),Average,3.2,8.0
Fries On Fire,300.0,Fast Food,Mumbai,Vashi,https://www.zomato.com/mumbai/fries-on-fire-vashi-navi-mumbai/info,85,Quick Bites,12noon to 3am(Mon-Sun),Good,3.6,24.0
The Camp,650.0,"Chinese,North Indian,Mughlai",Mumbai,Santacruz,https://www.zomato.com/mumbai/the-camp-santacruz-east/info,85,Casual Dining,12noon to 1230AM(Mon-Sun),Good,3.6,137.0
Cafe Simla,550.0,"Chinese,North Indian,Mughlai",Mumbai,Andheri,https://www.zomato.com/mumbai/cafe-simla-andheri-lokhandwala/info,85,Casual Dining,10am to 1am(Mon-Sun),Good,3.5,102.0
Hotel Navjeevan,500.0,"North Indian,Chinese",Mumbai,Kandivali,https://www.zomato.com/mumbai/hotel-navjeevan-kandivali-west/info,85,Casual Dining,"12noon to 4pm,7pm to 1230AM(Mon-Sun)",Average,3.4,78.0
Rolex Restaurant,500.0,"North Indian,Chinese",Mumbai,Mumbai Central,https://www.zomato.com/mumbai/rolex-restaurant-mumbai-central/info,85,Casual Dining,7am to 1am(Mon-Sun),Good,3.5,9.0
Mary Fast Food,450.0,"Chinese,South Indian",Mumbai,Malad,https://www.zomato.com/mumbai/mary-fast-food-malad-west/info,85,Casual Dining,12noon to 1am(Mon-Sun),Good,3.7,159.0
Hotel Dashmesh Punjab,500.0,"North Indian,Seafood,Chinese",Mumbai,Ghatkopar,https://www.zomato.com/mumbai/hotel-dashmesh-punjab-ghatkopar-west/info,85,Casual Dining,11am to 1am(Mon-Sun),Average,2.9,35.0
Rasna Punjab,900.0,"North Indian,Chinese",Mumbai,Matunga,https://www.zomato.com/mumbai/rasna-punjab-matunga-east/info,85,Casual Dining,1130am to 1am(Mon-Sun),Good,3.6,389.0
Satkar Lunch Home,500.0,"Chinese,North Indian",Mumbai,Vikhroli,https://www.zomato.com/mumbai/satkar-lunch-home-1-vikhroli/info,85,Casual Dining,"1030am to 4pm,6pm to 1230AM(Mon-Sun)",Average,3.2,69.0
Little Hut,400.0,"Chinese,North Indian,Thai",Mumbai,Malad,https://www.zomato.com/mumbai/little-hut-malad-west/info,85,Casual Dining,"1030am to 315pm,6pm to 1245AM(Mon-Sun)",Average,2.8,32.0
Exotikka,600.0,"Biryani,North Indian,Rolls,Indian,Kebab",Mumbai,Khar,https://www.zomato.com/mumbai/exotikka-khar/info,85,Quick Bites,"12noon to 4pm,7pm to 3am(Mon-Sun)",Good,3.9,314.0
Cibo The Italian House,600.0,"Italian,North Indian",Mumbai,Thane,https://www.zomato.com/mumbai/cibo-the-italian-house-ghodbunder-road-thane/info,85,Casual Dining,11am to 4am(Mon-Sun),Good,3.7,60.0
Udta Punjab Fast Food,200.0,"Fast Food,Burger",Mumbai,Nalasopara,https://www.zomato.com/mumbai/udta-punjab-fast-food-nalasopara/info,852,Casual Dining,130pm to 1030pm(Mon-Sun),Average,3.0,6.0
Sai Darbar,400.0,"North Indian,Chinese",Mumbai,Kalyan,https://www.zomato.com/mumbai/sai-darbar-kalyan/info,859,Casual Dining,12noon to 1130pm(Mon-Sun),Average,2.9,6.0
Hunger Bunker,500.0,"Cafe,Fast Food,Continental",Mumbai,Mazgaon,https://www.zomato.com/mumbai/hunger-bunker-mazgaon/info,86,Café,11am to 3am(Mon-Sun),Good,3.5,88.0
Wings & Chips,500.0,"Fast Food,Chinese,American",Mumbai,Kalyan,https://www.zomato.com/mumbai/wings-chips-kalyan-thane/info,86,Quick Bites,1pm to 1am(Mon-Sun),Good,3.6,40.0
The Bowl Project,500.0,Asian,Mumbai,Andheri,https://www.zomato.com/mumbai/the-bowl-project-near-andheri-east-station/info,86,Quick Bites,9am to 1am(Mon-Sun),Average,3.4,14.0
Go Pure natural ice creams,200.0,Ice Cream,Mumbai,Mira Road,https://www.zomato.com/mumbai/go-pure-natural-ice-creams-3-mira-road/info,86,Dessert Parlor,"12midnight to 140am,1140am to 12midnight(Mon...",Good,3.7,43.0
Agri Spice,450.0,"North Indian,Chinese",Mumbai,Thane,https://www.zomato.com/mumbai/agri-spice-panch-pakhadi-thane-west-thane/info,86,Quick Bites,"1130am to 3pm,7pm to 1230AM(Mon-Sun)",Average,3.3,10.0
Starboy,500.0,"Continental,Burger,Salad,Desserts",Mumbai,Andheri,https://www.zomato.com/mumbai/starboy-oshiwara/info,86,Quick Bites,11am to 4am(Mon-Sun),Good,3.7,60.0
Star Of India,500.0,"Chinese,Mughlai,North Indian",Mumbai,Byculla,https://www.zomato.com/mumbai/star-of-india-byculla/info,86,Casual Dining,6am to 1230AM(Mon-Sun),Average,3.1,5.0
Chinaman,450.0,"Asian,Fast Food",Mumbai,Goregaon,https://www.zomato.com/mumbai/chinaman-goregaon-west/info,86,Quick Bites,11am to 1230AM(Mon-Sun),Good,3.5,69.0
Thalis Of India,450.0,"North Indian,South Indian,Desserts,Beverages",Mumbai,Andheri,https://www.zomato.com/mumbai/thalis-of-india-oshiwara/info,86,Quick Bites,8am to 2am(Mon-Sun),Average,3.4,64.0
Cafe National,350.0,"North Indian,Chinese,Mughlai,Seafood",Mumbai,Mahalaxmi,https://www.zomato.com/mumbai/cafe-national-mahalaxmi/info,86,Quick Bites,12noon to 1230AM(Mon-Sun),Average,3.3,44.0
Pizza Sabroso,500.0,"Pizza,Fast Food",Mumbai,Bandra,https://www.zomato.com/mumbai/pizza-sabroso-reclamation-bandra-west/info,86,Quick Bites,1130am to 4am(Mon-Sun),Good,3.7,265.0
Eagle Boys Pizza,600.0,"Pizza,Fast Food",Mumbai,Chandivali,https://www.zomato.com/mumbai/eagle-boys-pizza-chandivali/info,86,Casual Dining,11am to 3am(Mon-Sun),Average,3.2,553.0
Coco N Basil,600.0,"Italian,North Indian,Fast Food",Mumbai,Thane,https://www.zomato.com/mumbai/coco-n-basil-manpada-thane-west-thane/info,86,Quick Bites,9am to 5am(Mon-Sun),Good,3.9,601.0
Sai Krupa,250.0,"North Indian,Chinese",Mumbai,Andheri,https://www.zomato.com/mumbai/sai-krupa-mahakali/info,861,Casual Dining,10am to 12midnight(Mon-Sun),Average,3.2,9.0
Royal Food,400.0,Fast Food,Mumbai,Fort,https://www.zomato.com/mumbai/royal-food-fort/info,862,Quick Bites,9am to 10pm(Mon-Sun),Average,3.3,12.0
Tiwari Panwala,100.0,Paan,Mumbai,Girgaum,https://www.zomato.com/mumbai/tiwari-panwala-girgaum/info,87,Paan Shop,1230pm to 1230AM(Mon-Sun),Average,3.3,10.0
Parathas N Tikkas,600.0,North Indian,Mumbai,Andheri,https://www.zomato.com/mumbai/parathas-n-tikkas-andheri-lokhandwala/info,87,Quick Bites,"12midnight to 1am,12noon to 12midnight(Mon-Sun)",Good,3.7,95.0
Kadhai Jammu Di,400.0,"North Indian,Chinese",Mumbai,Andheri,https://www.zomato.com/mumbai/kadhai-jammu-di-versova/info,87,Quick Bites,4pm to 4am(Mon-Sun),Average,3.4,55.0
Elco,800.0,"Street Food,Chinese,South Indian",Mumbai,Bandra,https://www.zomato.com/mumbai/elco-restaurant-hill-road-bandra-west/info,87,Casual Dining,930am to 1130pm(Mon-Sun),Good,3.8,2127.0
Sai Veg World,700.0,"North Indian,Chinese,South Indian",Mumbai,Goregaon,https://www.zomato.com/mumbai/sai-veg-world-goregaon-east/info,87,Casual Dining,8am to 12midnight(Mon-Sun),Very Good,4.0,904.0
Maharashtra Lunch Home,600.0,"Maharashtrian,Malwani,Konkan,Seafood",Mumbai,Kharghar,https://www.zomato.com/mumbai/maharashtra-lunch-home-kharghar-navi-mumbai/info,87,Casual Dining,"11am to 345pm,7pm to 1145pm(Mon-Sun)",Excellent,4.6,209.0
Bindaas Begum Rockin' Raja,1500.0,"North Indian,Maharashtrian,Continental,Mughlai,Biryani",Mumbai,Mulund,https://www.zomato.com/mumbai/bindaas-begum-rockin-raja-mulund-west/info,87,Casual Dining,12noon to 12midnight(Mon-Sun),Very Good,4.2,609.0
Cafe Arfa,700.0,"Chinese,North Indian,Mughlai,Fast Food",Mumbai,Andheri,https://www.zomato.com/mumbai/cafe-arfa-near-andheri-west-station/info,87,Casual Dining,"1030am to 12midnight(Mon,Tue,Wed,Thu,Sat...",Good,3.9,1063.0
Mumbai 90,1000.0,"North Indian,Chinese,Continental",Mumbai,Goregaon,https://www.zomato.com/mumbai/mumbai-90-goregaon-west/info,87,Casual Dining,"12noon to 12midnight(Mon-Sat),11am to 12midnight...",Good,3.9,2079.0
All Elements,1000.0,"Cafe,Healthy Food",Mumbai,Khar,https://www.zomato.com/mumbai/all-elements-khar/info,87,Café,8am to 12midnight(Mon-Sun),Very Good,4.3,769.0
Imbiss,1000.0,"German,European,Continental,Burger",Mumbai,Bandra,https://www.zomato.com/mumbai/imbiss-hill-road-bandra-west/info,87,Casual Dining,"Closed(Mon),1130am to 3pm,630pm to 11pm(Tue-Sun)",Very Good,4.4,3469.0
Keventers,400.0,"Beverages,Ice Cream,Desserts",Mumbai,Bandra,https://www.zomato.com/mumbai/keventers-carter-road-bandra-west/info,87,Beverage Shop,11am to 11pm(Mon-Sun),Good,3.8,965.0
Vrindavan,500.0,"South Indian,North Indian,Street Food,Chinese,Beverages",Mumbai,Khar,https://www.zomato.com/mumbai/vrindavan-khar/info,87,Casual Dining,7am to 11pm(Mon-Sun),Good,3.8,723.0
POH,2500.0,"Asian,Sushi",Mumbai,Lower Parel,https://www.zomato.com/mumbai/poh-lower-parel/info,87,Casual Dining,"1230pm to 3pm,730pm to 12midnight(Mon-Sun)",Very Good,4.3,595.0
Nikky's Corner,400.0,Chinese,Mumbai,Colaba,https://www.zomato.com/mumbai/nikkys-corner-colaba/info,870,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.0,4.0
Open Table,600.0,"Chinese,Fast Food",Mumbai,Dombivali,https://www.zomato.com/mumbai/open-table-dombivali-east/info,872,Quick Bites,9am to 1030pm(Mon-Sun),Average,3.2,7.0
Hotel Balaji,200.0,Chinese,Mumbai,Virar,https://www.zomato.com/mumbai/hotel-balaji-virar/info,873,Casual Dining,530pm to 12midnight(Mon-Sun),Average,3.4,16.0
Araina's Annapoorna,400.0,"South Indian,North Indian",Mumbai,Virar,https://www.zomato.com/mumbai/arainas-annapoorna-virar/info,873,Casual Dining,6pm to 11pm(Mon-Sun),Average,3.3,31.0
Appetisers,300.0,"Chinese,Fast Food",Mumbai,Prabhadevi,https://www.zomato.com/mumbai/appetisers-prabhadevi/info,873,Quick Bites,"Closed(Mon),11am to 11pm(Tue-Sun)",Average,3.3,14.0
Choco Kisses,300.0,"Bakery,Desserts",Mumbai,Ghatkopar,https://www.zomato.com/mumbai/choco-kisses-ghatkopar-east/info,873,Bakery,10am to 8pm(Mon-Sun),Good,3.6,38.0
Badariya Hotel,300.0,"North Indian,Chinese",Mumbai,Mumbai Central,https://www.zomato.com/mumbai/badariya-hotel-mumbai-central/info,873,Casual Dining,6am to 12midnight(Mon-Sun),Average,2.9,8.0
Raj Chinese Corner,200.0,Chinese,Mumbai,Kalyan,https://www.zomato.com/mumbai/raj-chinese-corner-kalyan/info,874,Quick Bites,530pm to 12midnight(Mon-Sun),Average,3.2,8.0
Cafe Proteilicious,300.0,Fast Food,Mumbai,Kalyan,https://www.zomato.com/mumbai/cafe-proteilicious-kalyan-thane/info,874,Quick Bites,"6am to 10pm(Mon-Sat),Closed(Sun)",Average,3.2,29.0
Hotel Srushti,800.0,"North Indian,Chinese",Mumbai,Kalyan,https://www.zomato.com/mumbai/hotel-srushti-kalyan/info,874,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,10.0
Arnav Nx,400.0,"North Indian,Chinese,Malwani",Mumbai,Kalyan,https://www.zomato.com/mumbai/arnav-nx-kalyan/info,874,Quick Bites,1130am to 11pm(Mon-Sun),Average,2.9,6.0
Sudip Chinese Food,250.0,Chinese,Mumbai,Mira Road,https://www.zomato.com/mumbai/sudip-chinese-food-mira-road/info,874,Quick Bites,"1130am to 330pm,6pm to 1130pm(Mon-Sun)",Average,3.0,7.0
Sneha Sagar,400.0,"North Indian,Chinese,Seafood",Mumbai,Sion,https://www.zomato.com/mumbai/sneha-sagar-sion/info,874,Quick Bites,11am to 12midnight(Mon-Sun),Good,3.5,34.0
Mock-up,500.0,"Fast Food,Beverages",Mumbai,Chembur,https://www.zomato.com/mumbai/mock-up-chembur/info,875,Quick Bites,11am to 12midnight(Mon-Sun),Good,3.6,39.0
Lorreta's Sweet Inspirations,350.0,"Bakery,Desserts",Mumbai,Vasai,https://www.zomato.com/mumbai/lorretas-sweet-inspirations-vasai/info,875,Quick Bites,6am to 10pm(Mon-Sun),Average,3.4,16.0
Santosh Restaurant & Bar,600.0,"North Indian,Chinese,Seafood",Mumbai,Sion,https://www.zomato.com/mumbai/santosh-restaurant-bar-sion/info,875,Casual Dining,9am to 1230AM(Mon-Sun),Average,3.0,9.0
Swagat Chinese,500.0,Chinese,Mumbai,Vasai,https://www.zomato.com/mumbai/swagat-chinese-vasai/info,875,Casual Dining,11am to 1130pm(Mon-Sun),Average,3.0,4.0
Archit Resto Bar,550.0,"North Indian,Chinese,Seafood,Mughlai",Mumbai,Nalasopara,https://www.zomato.com/mumbai/archit-resto-bar-nalasopara/info,875,Casual Dining,9am to 12midnight(Mon-Sun),Average,3.1,34.0
Hotel Sulochana,300.0,"North Indian,Chinese",Mumbai,Sion,https://www.zomato.com/mumbai/hotel-sulochana-sion/info,875,Quick Bites,"11am to 4pm,7pm to 12midnight(Mon-Sun)",Average,2.9,9.0
Sai Amrut Fast Food Centre,100.0,"South Indian,Street Food",Mumbai,Sion,https://www.zomato.com/mumbai/sai-amrut-fast-food-centre-sion/info,875,Quick Bites,8am to 830pm(Mon-Sun),Average,3.2,9.0
Hotel Gopalkrishna,250.0,"South Indian,North Indian",Mumbai,Mahim,https://www.zomato.com/mumbai/hotel-gopalkrishna-mahim/info,875,Quick Bites,"630am to 9pm(Mon-Sat),Closed(Sun)",Average,3.3,10.0
Hakka Chinese Corner,450.0,Chinese,Mumbai,Vasai,https://www.zomato.com/mumbai/hakka-chinese-corner-1-vasai/info,875,Casual Dining,"11am to 4pm,630pm to 11pm(Mon-Sun)",Average,3.3,73.0
Hotel Sai Krupa,650.0,"North Indian,Chinese,Mughlai,Seafood",Mumbai,Thane,https://www.zomato.com/mumbai/hotel-sai-krupa-hiranandani-estate-thane-west/info,875,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.4,31.0
Sunny,700.0,"Chinese,North Indian,Street Food,Pizza,Fast Food",Mumbai,Kandivali,https://www.zomato.com/mumbai/sunny-kandivali-west/info,876,Casual Dining,"12noon to 4pm,7pm to 1130pm(Mon-Sun)",Average,2.8,241.0
Vinita Fast Food,500.0,"Chinese,North Indian",Mumbai,Mulund,https://www.zomato.com/mumbai/vinita-fast-food-mulund-west/info,876,Casual Dining,"11am to 3pm,5pm to 1230AM(Mon-Sun)",Average,2.9,5.0
Icing On Top,500.0,"Desserts,Bakery",Mumbai,Kalbadevi,https://www.zomato.com/mumbai/icing-on-top-1-kalbadevi/info,876,Dessert Parlor,1130am to 730pm(Mon-Sun),Good,3.6,43.0
Winner Pop Corn,150.0,Fast Food,Mumbai,Bhayandar,https://www.zomato.com/mumbai/winner-pop-corn-bhayandar/info,876,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,4.0
Artesano - Cake Art by Suchita,500.0,Bakery,Mumbai,Thane,https://www.zomato.com/mumbai/artesano-cake-art-by-suchita-kasarvadavli-thane-west/info,876,Bakery,11am to 9pm(Mon-Sun),Good,3.5,37.0
Hotel Zam Zam,250.0,"North Indian,Fast Food",Mumbai,Ghansoli,https://www.zomato.com/mumbai/hotel-zam-zam-ghansoli-navi-mumbai/info,876,Quick Bites,9am to 1130pm(Mon-Sun),Average,3.2,7.0
City Bakerz,200.0,"Bakery,Desserts",Mumbai,Panvel,https://www.zomato.com/mumbai/city-bakerz-new-panvel-navi-mumbai/info,876,Bakery,10am to 11pm(Mon-Sun),Good,3.6,42.0
Tea Break,500.0,Cafe,Mumbai,Vile Parle,https://www.zomato.com/mumbai/tea-break-vile-parle-east/info,876,Café,730am to 12midnight(Mon-Sun),Good,3.9,230.0
Hotel Sadichha,600.0,"Chinese,North Indian,Malwani,Mughlai",Mumbai,Santacruz,https://www.zomato.com/mumbai/hotel-sadichha-santacruz-east/info,876,Casual Dining,"11am to 330pm,7pm to 12midnight(Mon-Sun)",Good,3.6,141.0
Sammelan Restaurant and Bar,950.0,"North Indian,Chinese,Fast Food,Seafood",Mumbai,Dahisar,https://www.zomato.com/mumbai/sammelan-restaurant-and-bar-dahisar-east/info,876,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,130.0
Sheetal Grille - Royal Inn,1000.0,"Seafood,Beverages,Desserts,North Indian,Chinese,Mughlai",Mumbai,Thane,https://www.zomato.com/mumbai/sheetal-grille-royal-inn-castle-mill-thane-west-thane/info,876,Casual Dining,"1130am to 4pm,7pm to 12midnight(Mon-Sun)",Good,3.9,285.0
Golden Bar,600.0,"Seafood,North Indian,Mangalorean,Chinese",Mumbai,Mira Road,https://www.zomato.com/mumbai/golden-bar-mira-road/info,876,Casual Dining,"12noon to 3pm,6pm to 12midnight(Mon-Sun)",Average,3.0,4.0
Shree Ram Juice House,500.0,"Fast Food,South Indian,Street Food",Mumbai,Girgaum,https://www.zomato.com/mumbai/shree-ram-juice-house-girgaum/info,876,Casual Dining,"9am to 12midnight(Mon-Sat),3pm to 12midnight(Sun)",Average,3.2,14.0
Hotel Satish,350.0,"Chinese,North Indian,Mughlai,Seafood",Mumbai,Andheri,https://www.zomato.com/mumbai/hotel-satish-near-andheri-east-station/info,876,Casual Dining,11am to 12midnight(Mon-Sun),Average,2.9,5.0
Binge Bites,200.0,Desserts,Mumbai,Parel,https://www.zomato.com/mumbai/binge-bites-parel/info,876,Dessert Parlor,10am to 7pm(Mon-Sun),Average,3.3,11.0
Sushi Star,900.0,"Sushi,Japanese",Mumbai,Juhu,https://www.zomato.com/mumbai/sushi-star-1-juhu/info,877,Casual Dining,1130am to 11pm(Mon-Sun),Average,3.2,11.0
Ambadnya,450.0,"Fast Food,Chinese,South Indian,Desserts",Mumbai,Mira Road,https://www.zomato.com/mumbai/ambadnya-mira-road/info,877,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.7,47.0
Khaffeine,500.0,Cafe,Mumbai,Airoli,https://www.zomato.com/mumbai/khaffeine-airoli-navi-mumbai/info,877,Café,11am to 11pm(Mon-Sun),Average,2.6,17.0
Arora's Kitchen,300.0,North Indian,Mumbai,Mulund,https://www.zomato.com/mumbai/aroras-kitchen-mulund-west/info,877,Quick Bites,"10am to 3pm,6pm to 930pm(Mon-Sun)",Average,2.7,11.0
The Himalayan Trail,500.0,Chinese,Mumbai,Powai,https://www.zomato.com/mumbai/the-himalayan-trail-powai/info,877,Quick Bites,1130am to 12midnight(Mon-Sun),Average,2.8,6.0
